揩,1 2 1 1 5 3 5 3 2 5 1 1,2513,063E9,pic/揩.png
越,1 2 1 2 1 3 4 1 5 5 3 4,2514,08D8A,pic/越.png
趁,1 2 1 2 1 3 4 3 4 3 3 3,2515,08D81,pic/趁.png
趋,1 2 1 2 1 3 4 3 5 5 1 1,2516,08D8B,pic/趋.png
超,1 2 1 2 1 3 4 5 3 2 5 1,2517,08D85,pic/超.png
揽,1 2 1 2 2 3 1 4 2 5 3 5,2518,063FD,pic/揽.png
堤,1 2 1 2 5 1 1 1 2 1 3 4,2519,05824,pic/堤.png
提,1 2 1 2 5 1 1 1 2 1 3 4,2520,063D0,pic/提.png
博,1 2 1 2 5 1 1 2 4 1 2 4,2521,0535A,pic/博.png
揭,1 2 1 2 5 1 1 3 5 3 4 5,2522,063ED,pic/揭.png
喜,1 2 1 2 5 1 4 3 1 2 5 1,2523,0559C,pic/喜.png
彭,1 2 1 2 5 1 4 3 1 3 3 3,2524,05F6D,pic/彭.png
揣,1 2 1 2 5 2 1 3 2 5 2 2,2525,063E3,pic/揣.png
插,1 2 1 3 1 2 3 2 1 5 1 1,2526,063D2,pic/插.png
揪,1 2 1 3 1 2 3 4 4 3 3 4,2527,063EA,pic/揪.png
搜,1 2 1 3 2 1 5 1 1 2 5 4,2528,0641C,pic/搜.png
煮,1 2 1 3 2 5 1 1 4 4 4 4,2529,0716E,pic/煮.png
援,1 2 1 3 4 4 3 1 1 3 5 4,2530,063F4,pic/援.png
搀,1 2 1 3 5 2 5 1 3 5 4 4,2531,06400,pic/搀.png
裁,1 2 1 4 1 3 5 3 4 5 3 4,2532,088C1,pic/裁.png
搁,1 2 1 4 2 5 3 5 4 2 5 1,2533,06401,pic/搁.png
搓,1 2 1 4 3 1 1 1 3 1 2 1,2534,06413,pic/搓.png
搂,1 2 1 4 3 1 2 3 4 5 3 1,2535,06402,pic/搂.png
搅,1 2 1 4 4 3 4 5 2 5 3 5,2536,06405,pic/搅.png
壹,1 2 1 4 5 1 2 5 1 4 3 1,2537,058F9,pic/壹.png
握,1 2 1 5 1 3 1 5 4 1 2 1,2538,063E1,pic/握.png
搔,1 2 1 5 4 4 2 5 1 2 1 4,2539,06414,pic/搔.png
揉,1 2 1 5 4 5 2 3 1 2 3 4,2540,063C9,pic/揉.png
斯,1 2 2 1 1 1 3 4 3 3 1 2,2541,065AF,pic/斯.png
期,1 2 2 1 1 1 3 4 3 5 1 1,2542,0671F,pic/期.png
欺,1 2 2 1 1 1 3 4 3 5 3 4,2543,06B3A,pic/欺.png
联,1 2 2 1 1 1 4 3 1 1 3 4,2544,08054,pic/联.png
葫,1 2 2 1 2 2 5 1 3 5 1 1,2545,0846B,pic/葫.png
散,1 2 2 1 2 5 1 1 3 1 3 4,2546,06563,pic/散.png
惹,1 2 2 1 3 2 5 1 4 5 4 4,2547,060F9,pic/惹.png
葬,1 2 2 1 3 5 4 3 5 1 3 2,2548,0846C,pic/葬.png
募,1 2 2 2 5 1 1 1 3 4 5 3,2549,052DF,pic/募.png
葛,1 2 2 2 5 1 1 3 5 3 4 5,2550,0845B,pic/葛.png
董,1 2 2 3 1 2 5 1 1 2 1 1,2551,08463,pic/董.png
葡,1 2 2 3 5 1 2 5 1 1 2 4,2552,08461,pic/葡.png
敬,1 2 2 3 5 2 5 1 3 1 3 4,2553,0656C,pic/敬.png
葱,1 2 2 3 5 3 3 4 4 5 4 4,2554,08471,pic/葱.png
蒋,1 2 2 4 1 2 3 5 4 1 2 4,2555,0848B,pic/蒋.png
蒂,1 2 2 4 1 4 3 4 5 2 5 2,2556,08482,pic/蒂.png
落,1 2 2 4 4 1 3 5 4 2 5 1,2557,0843D,pic/落.png
韩,1 2 2 5 1 1 1 2 1 1 5 2,2558,097E9,pic/韩.png
朝,1 2 2 5 1 1 1 2 3 5 1 1,2559,0671D,pic/朝.png
辜,1 2 2 5 1 4 1 4 3 1 1 2,2560,08F9C,pic/辜.png
葵,1 2 2 5 4 3 3 4 1 1 3 4,2561,08475,pic/葵.png
棒,1 2 3 4 1 1 1 3 4 1 1 2,2562,068D2,pic/棒.png
棱,1 2 3 4 1 2 1 3 4 3 5 4,2563,068F1,pic/棱.png
棋,1 2 3 4 1 2 2 1 1 1 3 4,2564,068CB,pic/棋.png
椰,1 2 3 4 1 2 2 1 1 1 5 2,2565,06930,pic/椰.png
植,1 2 3 4 1 2 2 5 1 1 1 1,2566,0690D,pic/植.png
森,1 2 3 4 1 2 3 4 1 2 3 4,2567,068EE,pic/森.png
焚,1 2 3 4 1 2 3 4 4 3 3 4,2568,0711A,pic/焚.png
椅,1 2 3 4 1 3 4 1 2 5 1 2,2569,06905,pic/椅.png
椒,1 2 3 4 2 1 1 2 3 4 5 4,2570,06912,pic/椒.png
棵,1 2 3 4 2 5 1 1 1 2 3 4,2571,068F5,pic/棵.png
棍,1 2 3 4 2 5 1 1 1 5 3 5,2572,068CD,pic/棍.png
椎,1 2 3 4 3 2 4 1 1 1 2 1,2573,0690E,pic/椎.png
棉,1 2 3 4 3 2 5 1 1 2 5 2,2574,068C9,pic/棉.png
棚,1 2 3 4 3 5 1 1 3 5 1 1,2575,068DA,pic/棚.png
棕,1 2 3 4 4 4 5 1 1 2 3 4,2576,068D5,pic/棕.png
棺,1 2 3 4 4 4 5 2 5 1 5 1,2577,068FA,pic/棺.png
榔,1 2 3 4 4 5 1 1 5 4 5 2,2578,06994,pic/榔.png
椭,1 2 3 4 5 2 1 3 2 5 1 1,2579,0692D,pic/椭.png
惠,1 2 5 1 1 2 1 4 4 5 4 4,2580,060E0,pic/惠.png
惑,1 2 5 1 1 5 3 4 4 5 4 4,2581,060D1,pic/惑.png
逼,1 2 5 1 2 5 1 2 1 4 5 4,2582,0903C,pic/逼.png
粟,1 2 5 2 2 1 4 3 1 2 3 4,2583,07C9F,pic/粟.png
棘,1 2 5 2 3 4 1 2 5 2 3 4,2584,068D8,pic/棘.png
酣,1 2 5 3 5 1 1 1 2 2 1 1,2585,09163,pic/酣.png
酥,1 2 5 3 5 1 1 3 1 2 3 4,2586,09165,pic/酥.png
厨,1 3 1 2 5 1 4 3 1 1 2 4,2587,053A8,pic/厨.png
厦,1 3 1 3 2 5 1 1 1 3 5 4,2588,053A6,pic/厦.png
硬,1 3 2 5 1 1 2 5 1 1 3 4,2589,0786C,pic/硬.png
硝,1 3 2 5 1 2 4 3 2 5 1 1,2590,0785D,pic/硝.png
确,1 3 2 5 1 3 5 3 5 1 1 2,2591,0786E,pic/确.png
硫,1 3 2 5 1 4 1 5 4 3 2 5,2592,0786B,pic/硫.png
雁,1 3 3 2 3 2 4 1 1 1 2 1,2593,096C1,pic/雁.png
殖,1 3 5 4 1 2 2 5 1 1 1 1,2594,06B96,pic/殖.png
裂,1 3 5 4 2 2 4 1 3 5 3 4,2595,088C2,pic/裂.png
雄,1 3 5 4 3 2 4 1 1 1 2 1,2596,096C4,pic/雄.png
颊,1 4 3 1 3 4 1 3 2 5 3 4,2597,0988A,pic/颊.png
雳,1 4 5 2 4 4 4 4 1 3 5 3,2598,096F3,pic/雳.png
暂,1 5 2 1 3 3 1 2 2 5 1 1,2599,06682,pic/暂.png
雅,1 5 2 3 3 2 4 1 1 1 2 1,2600,096C5,pic/雅.png
翘,1 5 3 1 3 5 5 4 1 5 4 1,2601,07FD8,pic/翘.png
辈,2 1 1 1 2 1 1 1 1 5 1 2,2602,08F88,pic/辈.png
悲,2 1 1 1 2 1 1 1 4 5 4 4,2603,060B2,pic/悲.png
紫,2 1 2 1 3 5 5 5 4 2 3 4,2604,07D2B,pic/紫.png
凿,2 2 4 3 1 4 3 1 1 2 5 2,2605,051FF,pic/凿.png
辉,2 4 3 1 3 5 4 5 1 5 1 2,2606,08F89,pic/辉.png
敞,2 4 3 2 5 2 5 1 3 1 3 4,2607,0655E,pic/敞.png
棠,2 4 3 4 5 2 5 1 1 2 3 4,2608,068E0,pic/棠.png
赏,2 4 3 4 5 2 5 1 2 5 3 4,2609,08D4F,pic/赏.png
掌,2 4 3 4 5 2 5 1 3 1 1 2,2610,0638C,pic/掌.png
晴,2 5 1 1 1 1 2 1 2 5 1 1,2611,06674,pic/晴.png
睐,2 5 1 1 1 1 4 3 1 2 3 4,2612,07750,pic/睐.png
暑,2 5 1 1 1 2 1 3 2 5 1 1,2613,06691,pic/暑.png
最,2 5 1 1 1 2 2 1 1 1 5 4,2614,06700,pic/最.png
晰,2 5 1 1 1 2 3 4 3 3 1 2,2615,06670,pic/晰.png
量,2 5 1 1 1 2 5 1 1 2 1 1,2616,091CF,pic/量.png
鼎,2 5 1 1 1 5 1 3 2 1 2 5,2617,09F0E,pic/鼎.png
喷,2 5 1 1 2 1 2 2 2 5 3 4,2618,055B7,pic/喷.png
喳,2 5 1 1 2 3 4 2 5 1 1 1,2619,055B3,pic/喳.png
晶,2 5 1 1 2 5 1 1 2 5 1 1,2620,06676,pic/晶.png
喇,2 5 1 1 2 5 1 2 3 4 2 2,2621,05587,pic/喇.png
遇,2 5 1 1 2 5 2 1 4 4 5 4,2622,09047,pic/遇.png
喊,2 5 1 1 3 1 2 5 1 5 3 4,2623,0558A,pic/喊.png
遏,2 5 1 1 3 5 3 4 5 4 5 4,2624,0904F,pic/遏.png
晾,2 5 1 1 4 1 2 5 1 2 3 4,2625,0667E,pic/晾.png
景,2 5 1 1 4 1 2 5 1 2 3 4,2626,0666F,pic/景.png
畴,2 5 1 2 1 1 1 1 3 1 2 4,2627,07574,pic/畴.png
践,2 5 1 2 1 2 1 1 1 5 3 4,2628,08DF5,pic/践.png
跋,2 5 1 2 1 2 1 1 3 5 4 4,2629,08DCB,pic/跋.png
跌,2 5 1 2 1 2 1 3 1 1 3 4,2630,08DCC,pic/跌.png
跑,2 5 1 2 1 2 1 3 5 5 1 5,2631,08DD1,pic/跑.png
跛,2 5 1 2 1 2 1 5 3 2 5 4,2632,08DDB,pic/跛.png
遗,2 5 1 2 1 2 5 3 4 4 5 4,2633,09057,pic/遗.png
蛙,2 5 1 2 1 4 1 2 1 1 2 1,2634,086D9,pic/蛙.png
蛛,2 5 1 2 1 4 3 1 1 2 3 4,2635,086DB,pic/蛛.png
蜓,2 5 1 2 1 4 3 1 2 1 5 4,2636,08713,pic/蜓.png
蜒,2 5 1 2 1 4 3 2 1 5 5 4,2637,08712,pic/蜒.png
蛤,2 5 1 2 1 4 3 4 1 2 5 1,2638,086E4,pic/蛤.png
喝,2 5 1 2 5 1 1 3 5 3 4 5,2639,0559D,pic/喝.png
鹃,2 5 1 2 5 1 1 3 5 4 5 1,2640,09E43,pic/鹃.png
喂,2 5 1 2 5 1 2 1 1 5 3 4,2641,05582,pic/喂.png
喘,2 5 1 2 5 2 1 3 2 5 2 2,2642,05598,pic/喘.png
喉,2 5 1 3 2 5 1 3 1 1 3 4,2643,05589,pic/喉.png
喻,2 5 1 3 4 1 2 5 1 1 2 2,2644,055BB,pic/喻.png
啼,2 5 1 4 1 4 3 4 5 2 5 2,2645,0557C,pic/啼.png
喧,2 5 1 4 4 5 1 2 5 1 1 1,2646,055A7,pic/喧.png
嵌,2 5 2 1 2 2 1 1 3 5 3 4,2647,05D4C,pic/嵌.png
幅,2 5 2 1 2 5 1 2 5 1 2 1,2648,05E45,pic/幅.png
帽,2 5 2 2 5 1 1 2 5 1 1 1,2649,05E3D,pic/帽.png
赋,2 5 3 4 1 1 2 1 2 1 5 4,2650,08D4B,pic/赋.png
赌,2 5 3 4 1 2 1 3 2 5 1 1,2651,08D4C,pic/赌.png
赎,2 5 3 4 1 2 5 4 4 1 3 4,2652,08D4E,pic/赎.png
赐,2 5 3 4 2 5 1 1 3 5 3 3,2653,08D50,pic/赐.png
赔,2 5 3 4 4 1 4 3 1 2 5 1,2654,08D54,pic/赔.png
黑,2 5 4 3 1 2 1 1 4 4 4 4,2655,09ED1,pic/黑.png
铸,3 1 1 1 5 1 1 1 3 1 2 4,2656,094F8,pic/铸.png
铺,3 1 1 1 5 1 2 5 1 1 2 4,2657,094FA,pic/铺.png
链,3 1 1 1 5 1 5 1 2 4 5 4,2658,094FE,pic/链.png
销,3 1 1 1 5 2 4 3 2 5 1 1,2659,09500,pic/销.png
锁,3 1 1 1 5 2 4 3 2 5 3 4,2660,09501,pic/锁.png
锄,3 1 1 1 5 2 5 1 1 1 5 3,2661,09504,pic/锄.png
锅,3 1 1 1 5 2 5 1 2 5 3 4,2662,09505,pic/锅.png
锈,3 1 1 1 5 3 1 2 3 4 5 3,2663,09508,pic/锈.png
锋,3 1 1 1 5 3 5 4 1 1 1 2,2664,0950B,pic/锋.png
锌,3 1 1 1 5 4 1 4 3 1 1 2,2665,0950C,pic/锌.png
锐,3 1 1 1 5 4 3 2 5 1 3 5,2666,09510,pic/锐.png
甥,3 1 1 2 1 2 5 1 2 1 5 3,2667,07525,pic/甥.png
掰,3 1 1 3 3 4 5 3 3 1 1 2,2668,063B0,pic/掰.png
短,3 1 1 3 4 1 2 5 1 4 3 1,2669,077ED,pic/短.png
智,3 1 1 3 4 2 5 1 2 5 1 1,2670,0667A,pic/智.png
氮,3 1 1 5 4 3 3 4 4 3 3 4,2671,06C2E,pic/氮.png
毯,3 1 1 5 4 3 3 4 4 3 3 4,2672,06BEF,pic/毯.png
氯,3 1 1 5 5 1 1 2 4 1 3 4,2673,06C2F,pic/氯.png
鹅,3 1 2 1 5 3 4 3 5 4 5 1,2674,09E45,pic/鹅.png
剩,3 1 2 2 1 1 3 5 3 4 2 2,2675,05269,pic/剩.png
稍,3 1 2 3 4 2 4 3 2 5 1 1,2676,07A0D,pic/稍.png
程,3 1 2 3 4 2 5 1 1 1 2 1,2677,07A0B,pic/程.png
稀,3 1 2 3 4 3 4 1 3 2 5 2,2678,07A00,pic/稀.png
税,3 1 2 3 4 4 3 2 5 1 3 5,2679,07A0E,pic/税.png
筐,3 1 4 3 1 4 1 1 1 2 1 5,2680,07B50,pic/筐.png
等,3 1 4 3 1 4 1 2 1 1 2 4,2681,07B49,pic/等.png
筑,3 1 4 3 1 4 1 2 1 3 5 4,2682,07B51,pic/筑.png
策,3 1 4 3 1 4 1 2 5 2 3 4,2683,07B56,pic/策.png
筛,3 1 4 3 1 4 2 3 1 2 5 2,2684,07B5B,pic/筛.png
筒,3 1 4 3 1 4 2 5 1 2 5 1,2685,07B52,pic/筒.png
筏,3 1 4 3 1 4 3 2 1 5 3 4,2686,07B4F,pic/筏.png
答,3 1 4 3 1 4 3 4 1 2 5 1,2687,07B54,pic/答.png
筋,3 1 4 3 1 4 3 5 1 1 5 3,2688,07B4B,pic/筋.png
筝,3 1 4 3 1 4 3 5 5 1 1 2,2689,07B5D,pic/筝.png
傲,3 2 1 1 2 1 5 3 3 1 3 4,2690,050B2,pic/傲.png
傅,3 2 1 2 5 1 1 2 4 1 2 4,2691,05085,pic/傅.png
牌,3 2 1 5 3 2 5 1 1 3 1 2,2692,0724C,pic/牌.png
堡,3 2 2 5 1 1 2 3 4 1 2 1,2693,05821,pic/堡.png
集,3 2 4 1 1 1 2 1 1 2 3 4,2694,096C6,pic/集.png
焦,3 2 4 1 1 1 2 1 4 4 4 4,2695,07126,pic/焦.png
傍,3 2 4 1 4 3 4 5 4 1 5 3,2696,0508D,pic/傍.png
储,3 2 4 5 1 2 1 3 2 5 1 1,2697,050A8,pic/储.png
皓,3 2 5 1 1 3 1 2 1 2 5 1,2698,07693,pic/皓.png
皖,3 2 5 1 1 4 4 5 1 1 3 5,2699,07696,pic/皖.png
粤,3 2 5 4 3 1 2 3 4 1 1 5,2700,07CA4,pic/粤.png
奥,3 2 5 4 3 1 2 3 4 1 3 4,2701,05965,pic/奥.png
街,3 3 2 1 2 1 1 2 1 1 1 2,2702,08857,pic/街.png
惩,3 3 2 1 2 1 2 1 4 5 4 4,2703,060E9,pic/惩.png
御,3 3 2 3 1 1 2 1 2 1 5 2,2704,05FA1,pic/御.png
循,3 3 2 3 3 1 2 2 5 1 1 1,2705,05FAA,pic/循.png
艇,3 3 5 4 1 4 3 1 2 1 5 4,2706,08247,pic/艇.png
舒,3 4 1 1 2 2 5 1 5 4 5 2,2707,08212,pic/舒.png
逾,3 4 1 2 5 1 1 2 2 4 5 4,2708,0903E,pic/逾.png
番,3 4 3 1 2 3 4 2 5 1 2 1,2709,0756A,pic/番.png
释,3 4 3 1 2 3 4 5 4 1 1 2,2710,091CA,pic/释.png
禽,3 4 4 1 3 4 5 2 2 5 5 4,2711,079BD,pic/禽.png
腊,3 5 1 1 1 2 2 1 2 5 1 1,2712,0814A,pic/腊.png
脾,3 5 1 1 3 2 5 1 1 3 1 2,2713,0813E,pic/脾.png
腋,3 5 1 1 4 1 3 2 3 5 4 4,2714,0814B,pic/腋.png
腔,3 5 1 1 4 4 5 3 4 1 2 1,2715,08154,pic/腔.png
腕,3 5 1 1 4 4 5 3 5 4 5 5,2716,08155,pic/腕.png
鲁,3 5 2 5 1 2 1 1 2 5 1 1,2717,09C81,pic/鲁.png
猩,3 5 3 2 5 1 1 3 1 1 2 1,2718,07329,pic/猩.png
猬,3 5 3 2 5 1 2 1 2 5 1 1,2719,0732C,pic/猬.png
猾,3 5 3 2 5 5 4 5 2 5 1 1,2720,0733E,pic/猾.png
猴,3 5 3 3 2 5 1 3 1 1 3 4,2721,07334,pic/猴.png
惫,3 5 4 2 5 1 2 1 4 5 4 4,2722,060EB,pic/惫.png
然,3 5 4 4 1 3 4 4 4 4 4 4,2723,07136,pic/然.png
馈,3 5 5 2 5 1 2 1 2 5 3 4,2724,09988,pic/馈.png
馋,3 5 5 3 5 2 5 1 3 5 4 4,2725,0998B,pic/馋.png
装,4 1 2 1 2 1 4 1 3 5 3 4,2726,088C5,pic/装.png
蛮,4 1 2 2 3 4 2 5 1 2 1 4,2727,086EE,pic/蛮.png
就,4 1 2 5 1 2 3 4 1 3 5 4,2728,05C31,pic/就.png
敦,4 1 2 5 1 5 2 1 3 1 3 4,2729,06566,pic/敦.png
斌,4 1 3 4 1 1 2 1 2 1 5 4,2730,0658C,pic/斌.png
痘,4 1 3 4 1 1 2 5 1 4 3 1,2731,075D8,pic/痘.png
痢,4 1 3 4 1 3 1 2 3 4 2 2,2732,075E2,pic/痢.png
痪,4 1 3 4 1 3 5 2 5 1 3 4,2733,075EA,pic/痪.png
痛,4 1 3 4 1 5 4 2 5 1 1 2,2734,075DB,pic/痛.png
童,4 1 4 3 1 2 5 1 1 2 1 1,2735,07AE5,pic/童.png
竣,4 1 4 3 1 5 4 3 4 3 5 4,2736,07AE3,pic/竣.png
阔,4 2 5 4 4 1 3 1 2 2 5 1,2737,09614,pic/阔.png
善,4 3 1 1 1 2 4 3 1 2 5 1,2738,05584,pic/善.png
翔,4 3 1 1 1 3 5 4 1 5 4 1,2739,07FD4,pic/翔.png
羡,4 3 1 1 2 1 4 1 3 5 3 4,2740,07FA1,pic/羡.png
普,4 3 1 2 2 4 3 1 2 5 1 1,2741,0666E,pic/普.png
粪,4 3 1 2 3 4 1 2 2 1 3 4,2742,07CAA,pic/粪.png
尊,4 3 1 2 5 3 5 1 1 1 2 4,2743,05C0A,pic/尊.png
奠,4 3 1 2 5 3 5 1 1 1 3 4,2744,05960,pic/奠.png
道,4 3 1 3 2 5 1 1 1 4 5 4,2745,09053,pic/道.png
遂,4 3 1 3 5 3 3 3 4 4 5 4,2746,09042,pic/遂.png
曾,4 3 2 5 2 4 3 1 2 5 1 1,2747,066FE,pic/曾.png
焰,4 3 3 4 3 5 3 2 1 5 1 1,2748,07130,pic/焰.png
港,4 4 1 1 2 2 1 3 4 5 1 5,2749,06E2F,pic/港.png
滞,4 4 1 1 2 2 2 4 5 2 5 2,2750,06EDE,pic/滞.png
湖,4 4 1 1 2 2 5 1 3 5 1 1,2751,06E56,pic/湖.png
湘,4 4 1 1 2 3 4 2 5 1 1 1,2752,06E58,pic/湘.png
渣,4 4 1 1 2 3 4 2 5 1 1 1,2753,06E23,pic/渣.png
渤,4 4 1 1 2 4 5 5 2 1 5 3,2754,06E24,pic/渤.png
渺,4 4 1 2 5 1 1 1 2 3 4 3,2755,06E3A,pic/渺.png
湿,4 4 1 2 5 1 1 2 2 4 3 1,2756,06E7F,pic/湿.png
温,4 4 1 2 5 1 1 2 5 2 2 1,2757,06E29,pic/温.png
渴,4 4 1 2 5 1 1 3 5 3 4 5,2758,06E34,pic/渴.png
溃,4 4 1 2 5 1 2 1 2 5 3 4,2759,06E83,pic/溃.png
溅,4 4 1 2 5 3 4 1 1 5 3 4,2760,06E85,pic/溅.png
滑,4 4 1 2 5 5 4 5 2 5 1 1,2761,06ED1,pic/滑.png
湃,4 4 1 3 1 1 3 1 1 1 1 2,2762,06E43,pic/湃.png
渝,4 4 1 3 4 1 2 5 1 1 2 2,2763,06E1D,pic/渝.png
湾,4 4 1 4 1 2 2 3 4 5 1 5,2764,06E7E,pic/湾.png
渡,4 4 1 4 1 3 1 2 2 1 5 4,2765,06E21,pic/渡.png
游,4 4 1 4 1 5 3 3 1 5 2 1,2766,06E38,pic/游.png
滋,4 4 1 4 3 1 5 5 4 5 5 4,2767,06ECB,pic/滋.png
渲,4 4 1 4 4 5 1 2 5 1 1 1,2768,06E32,pic/渲.png
溉,4 4 1 5 1 1 5 4 1 5 3 5,2769,06E89,pic/溉.png
愤,4 4 2 1 2 1 2 2 2 5 3 4,2770,06124,pic/愤.png
慌,4 4 2 1 2 2 4 1 5 3 2 5,2771,0614C,pic/慌.png
惰,4 4 2 1 3 1 2 1 2 5 1 1,2772,060F0,pic/惰.png
愕,4 4 2 2 5 1 2 5 1 1 1 5,2773,06115,pic/愕.png
愣,4 4 2 2 5 2 2 1 4 1 5 3,2774,06123,pic/愣.png
惶,4 4 2 3 2 5 1 1 1 1 2 1,2775,060F6,pic/惶.png
愧,4 4 2 3 2 5 1 1 3 5 5 4,2776,06127,pic/愧.png
愉,4 4 2 3 4 1 2 5 1 1 2 2,2777,06109,pic/愉.png
慨,4 4 2 5 1 1 5 4 1 5 3 5,2778,06168,pic/慨.png
割,4 4 5 1 1 1 2 2 5 1 2 2,2779,05272,pic/割.png
寒,4 4 5 1 1 2 2 1 3 4 4 4,2780,05BD2,pic/寒.png
富,4 4 5 1 2 5 1 2 5 1 2 1,2781,05BCC,pic/富.png
寓,4 4 5 2 5 1 1 2 5 2 1 4,2782,05BD3,pic/寓.png
窜,4 4 5 3 4 2 5 1 2 5 1 2,2783,07A9C,pic/窜.png
窝,4 4 5 3 4 2 5 1 2 5 3 4,2784,07A9D,pic/窝.png
窖,4 4 5 3 4 3 1 2 1 2 5 1,2785,07A96,pic/窖.png
窗,4 4 5 3 4 3 2 5 3 5 4 1,2786,07A97,pic/窗.png
窘,4 4 5 3 4 5 1 1 3 2 5 1,2787,07A98,pic/窘.png
遍,4 5 1 3 2 5 1 2 2 4 5 4,2788,0904D,pic/遍.png
雇,4 5 1 3 3 2 4 1 1 1 2 1,2789,096C7,pic/雇.png
裕,4 5 2 3 4 3 4 3 4 2 5 1,2790,088D5,pic/裕.png
裤,4 5 2 3 4 4 1 3 1 5 1 2,2791,088E4,pic/裤.png
裙,4 5 2 3 4 5 1 1 3 2 5 1,2792,088D9,pic/裙.png
禅,4 5 2 4 4 3 2 5 1 1 1 2,2793,07985,pic/禅.png
禄,4 5 2 4 5 1 1 2 4 1 3 4,2794,07984,pic/禄.png
谢,4 5 3 2 5 1 1 1 3 1 2 4,2795,08C22,pic/谢.png
谣,4 5 3 4 4 3 3 1 1 2 5 2,2796,08C23,pic/谣.png
谤,4 5 4 1 4 3 4 5 4 1 5 3,2797,08C24,pic/谤.png
谦,4 5 4 3 1 5 1 1 2 2 3 4,2798,08C26,pic/谦.png
犀,5 1 3 2 4 1 3 4 3 1 1 2,2799,07280,pic/犀.png
属,5 1 3 3 2 5 1 2 5 2 1 4,2800,05C5E,pic/属.png
屡,5 1 3 4 3 1 2 3 4 5 3 1,2801,05C61,pic/屡.png
强,5 1 5 2 5 1 2 5 1 2 1 4,2802,05F3A,pic/强.png
粥,5 1 5 4 3 1 2 3 4 5 1 5,2803,07CA5,pic/粥.png
疏,5 2 1 2 1 4 1 5 4 3 2 5,2804,0758F,pic/疏.png
隔,5 2 1 2 5 1 2 5 4 3 1 2,2805,09694,pic/隔.png
隙,5 2 2 3 4 2 5 1 1 2 3 4,2806,09699,pic/隙.png
隘,5 2 4 3 1 3 4 2 5 2 2 1,2807,09698,pic/隘.png
媒,5 3 1 1 2 2 1 1 1 2 3 4,2808,05A92,pic/媒.png
絮,5 3 1 2 5 1 5 5 4 2 3 4,2809,07D6E,pic/絮.png
嫂,5 3 1 3 2 1 5 1 1 2 5 4,2810,05AC2,pic/嫂.png
媚,5 3 1 5 2 1 3 2 5 1 1 1,2811,05A9A,pic/媚.png
婿,5 3 1 5 2 1 3 4 2 5 1 1,2812,05A7F,pic/婿.png
登,5 4 3 3 4 1 2 5 1 4 3 1,2813,0767B,pic/登.png
缅,5 5 1 1 3 2 5 2 2 1 1 1,2814,07F05,pic/缅.png
缆,5 5 1 2 2 3 1 4 2 5 3 5,2815,07F06,pic/缆.png
缉,5 5 1 2 5 1 1 2 2 1 1 1,2816,07F09,pic/缉.png
缎,5 5 1 3 2 1 1 1 3 5 5 4,2817,07F0E,pic/缎.png
缓,5 5 1 3 4 4 3 1 1 3 5 4,2818,07F13,pic/缓.png
缔,5 5 1 4 1 4 3 4 5 2 5 2,2819,07F14,pic/缔.png
缕,5 5 1 4 3 1 2 3 4 5 3 1,2820,07F15,pic/缕.png
骗,5 5 1 4 5 1 3 2 5 1 2 2,2821,09A97,pic/骗.png
编,5 5 1 4 5 1 3 2 5 1 2 2,2822,07F16,pic/编.png
骚,5 5 1 5 4 4 2 5 1 2 1 4,2823,09A9A,pic/骚.png
缘,5 5 1 5 5 1 3 5 3 3 3 4,2824,07F18,pic/缘.png
瑟,1 1 2 1 1 1 2 1 4 5 4 3 4,2825,0745F,pic/瑟.png
鹉,1 1 2 1 2 1 5 4 3 5 4 5 1,2826,09E49,pic/鹉.png
瑞,1 1 2 1 2 5 2 1 3 2 5 2 2,2827,0745E,pic/瑞.png
瑰,1 1 2 1 3 2 5 1 1 3 5 5 4,2828,07470,pic/瑰.png
瑙,1 1 2 1 5 5 5 3 2 5 3 4 1,2829,07459,pic/瑙.png
魂,1 1 5 4 3 2 5 1 1 3 5 5 4,2830,09B42,pic/魂.png
肆,1 2 1 1 1 5 4 5 1 1 1 1 2,2831,08086,pic/肆.png
摄,1 2 1 1 2 2 1 1 1 5 4 5 4,2832,06444,pic/摄.png
摸,1 2 1 1 2 2 2 5 1 1 1 3 4,2833,06478,pic/摸.png
填,1 2 1 1 2 2 5 1 1 1 1 3 4,2834,0586B,pic/填.png
搏,1 2 1 1 2 5 1 1 2 4 1 2 4,2835,0640F,pic/搏.png
塌,1 2 1 2 5 1 1 5 4 1 5 4 1,2836,0584C,pic/塌.png
鼓,1 2 1 2 5 1 4 3 1 1 2 5 4,2837,09F13,pic/鼓.png
摆,1 2 1 2 5 2 2 1 1 2 1 5 4,2838,06446,pic/摆.png
携,1 2 1 3 2 4 1 1 1 2 1 5 3,2839,0643A,pic/携.png
搬,1 2 1 3 3 5 4 1 4 3 5 5 4,2840,0642C,pic/搬.png
摇,1 2 1 3 4 4 3 3 1 1 2 5 2,2841,06447,pic/摇.png
搞,1 2 1 4 1 2 5 1 2 5 2 5 1,2842,0641E,pic/搞.png
塘,1 2 1 4 1 3 5 1 1 2 2 5 1,2843,05858,pic/塘.png
摊,1 2 1 5 4 3 2 4 1 1 1 2 1,2844,0644A,pic/摊.png
聘,1 2 2 1 1 1 2 5 1 2 1 1 5,2845,08058,pic/聘.png
斟,1 2 2 1 1 1 3 4 5 4 4 1 2,2846,0659F,pic/斟.png
